type_1,type_2,gen,is_legendary,is_mythical,is_ultra_beast,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,height_meters,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities_count,number_immune,number_not_effective,number_normal,number_super_effective
Fairy,nan,4,0,0,0,66,83,55,78,55,79,270,0.33392108756567374,15.546168819137488,49,51.371403060416895,5454,268,4,0,2,12,3
Normal,nan,4,0,0,0,66,92,68,60,37,117,357,0.6339201860265398,2.585587649167506,256,3.7833758818155134,5410,237,3,1,0,16,3
Flying,Grass,5,0,0,0,81,100,49,67,54,74,514,1.8760771468141315,43.98028347864049,129,4.715396055621419,5091,119,3,1,3,9,3
Dragon,Bug,8,0,0,0,97,131,106,127,87,106,536,4.213204044185735,59.20522158169679,46,5.912051064814154,3051,21,3,1,0,12,1
Poison,nan,2,0,0,0,86,32,51,55,63,65,288,0.3039597559526265,1.7437982208742895,51,51.342608296150985,3820,198,3,1,2,9,3
Electric,nan,4,0,0,0,99,122,87,45,97,87,511,1.4429139347380975,110.89343258143228,50,3.414531901005895,5344,48,4,0,3,13,1
Water,nan,3,0,0,0,77,57,54,54,84,69,486,1.898195628265077,62.679139330371015,43,47.6457756310294,5141,47,4,0,4,8,3
Fire,nan,1,0,0,0,54,80,53,45,35,35,239,0.5720761778382577,26.995841079972138,110,4.771937391024801,2703,187,1,0,5,9,3
Normal,nan,2,0,0,0,54,121,94,45,104,53,477,1.3388730225556362,14.06734927740258,86,4.585523425368924,5256,103,4,1,1,13,1
Dragon,Flying,7,0,0,1,121,134,100,54,87,81,555,3.9243920291572705,961.8121608267464,46,3.9830496017572132,32340,51,1,0,5,9,4
Dark,Dragon,7,0,1,1,128,114,90,129,74,66,681,9.177621538319048,787.3891199755865,-6,5.3198521281652145,33488,-6,1,0,6,9,4
Dragon,Fighting,7,0,0,1,187,140,99,127,65,80,626,4.602362255143782,97.88904831804314,38,4.723917136531543,31243,42,1,0,6,6,4
Rock,nan,4,0,0,0,67,144,102,73,73,71,560,0.9889986547706254,43.53763583178339,53,4.1872906001067,5304,50,2,0,4,6,2
Electric,Flying,3,0,0,0,138,119,113,84,121,50,472,1.0815860190834563,98.591405556268,74,4.723129735379625,4951,81,3,2,9,7,6
Fairy,Ice,8,0,0,0,78,79,52,68,52,100,330,1.5816309472829335,31.48519528820454,41,4.745983929094638,5249,87,2,1,4,16,1
Fighting,nan,9,0,0,0,74,140,56,44,78,103,317,1.7750728697982199,19.78013371870797,52,48.539395710786046,5637,229,4,3,1,13,1
Fire,nan,8,0,0,0,64,80,76,82,49,68,427,1.1631311000408024,14.375543584843049,45,88.42784333130302,4400,48,2,0,6,9,3
Grass,nan,1,0,0,0,47,78,62,68,76,92,242,0.510109632688221,42.178673072627525,49,89.9395149622775,7697,54,2,0,4,9,6
Ice,Ground,9,0,0,0,86,84,148,91,81,43,511,1.3782878592712253,26.428799574191082,70,5.031296989298868,3978,107,2,2,6,9,4
Water,nan,1,0,0,0,80,102,169,100,115,112,487,1.3086709066058755,48.47127350707989,47,3.8794843314730088,8523,43,2,0,2,13,1
Dragon,nan,8,0,0,0,97,97,83,89,95,96,514,1.3738449662447758,14.837840472147425,37,5.4279168618028955,6326,44,2,0,3,13,3
Electric,nan,8,0,0,0,86,93,56,31,60,49,485,0.9326090664180257,13.399678726264447,46,45.502800458097425,4553,36,3,0,2,15,4
Poison,nan,1,0,0,0,78,87,114,87,92,72,515,1.359516326648643,19.408535470045734,72,4.363730692221618,5319,57,4,2,3,4,3
Electric,Psychic,7,0,1,0,104,109,100,123,89,51,686,7.482148908420784,670.4113410899363,-24,3.6738437481232844,30735,-16,1,1,6,6,5
Normal,nan,3,0,0,0,81,93,53,52,63,60,320,1.6875815884011052,3.881217742991005,239,4.421355722601143,5342,114,3,0,2,13,3
Water,nan,4,0,0,0,102,63,73,58,92,39,468,0.5920418438631159,101.75085197026247,48,4.510430895138641,7103,59,4,0,4,14,2
Water,Grass,4,0,0,0,37,77,42,55,104,95,343,1.05781039279309,1.7300020763527506,51,86.92979222091545,5447,42,2,0,4,9,3
Normal,nan,3,0,0,0,75,43,49,34,56,65,240,0.5578504114874508,9.66931885059283,230,25.926996821264694,2627,113,4,1,0,14,1
Rock,nan,4,0,0,0,55,61,64,47,89,117,511,3.8355369731746665,254.89531372210095,30,90.26118812322146,8781,45,2,0,5,9,6
Ghost,Psychic,5,0,1,0,108,103,116,94,137,111,696,8.771174573344254,49.647939730711464,-24,5.32387367394091,35217,-21,1,0,7,7,2
Steel,Electric,1,0,0,0,52,113,97,148,73,37,583,4.3140350023580805,106.08775638662786,100,5.6163501871429915,4961,84,3,1,10,7,5
Water,Poison,5,0,0,0,52,74,23,32,59,134,261,0.6987288708111496,-17.30281752645312,40,5.164822373862987,5210,38,1,0,3,15,2
Bug,Poison,8,0,0,0,60,69,64,69,45,41,244,1.137451805453267,14.940028335306815,247,6.855508963915734,5134,236,4,0,2,8,3
Rock,nan,3,0,0,0,69,120,84,63,72,104,458,1.9227797582244237,-0.60813498051529,57,4.032919202750104,4415,46,2,1,4,16,3
Psychic,nan,3,0,0,0,61,40,49,42,73,65,290,0.5883820839935535,4.68103729406735,40,87.22840503624998,18744,44,1,0,2,13,3
Grass,Poison,1,0,0,0,80,103,68,67,90,32,488,0.9206652829137247,623.2403801143491,52,5.472853962904708,3526,79,1,2,3,6,5
Fairy,Dragon,5,0,0,0,67,57,65,58,51,56,306,0.6036387491016586,9.167835647994488,125,5.158392693794938,5344,45,3,1,5,7,4
Electric,nan,5,0,0,0,78,91,62,105,97,100,482,1.5156892406814848,117.9761707050818,46,5.094321056501643,5531,44,2,0,2,12,2
Ghost,Ground,4,0,0,0,97,60,118,117,89,31,521,1.4535736907334988,96.4956952948121,93,6.409404053132935,5403,44,2,0,3,13,4
Electric,nan,1,0,0,0,49,97,105,94,80,47,557,0.8394037492045917,54.53578140523979,83,4.287743950782984,3556,90,3,0,4,13,1
Normal,nan,2,0,0,0,54,25,24,41,41,48,257,0.5094965921591921,-9.810591095890077,255,5.04656358702621,3533,250,3,1,0,14,1
Fire,nan,8,0,0,0,74,50,87,108,55,70,362,0.785204435051411,19.591487511726182,40,5.1545387385967025,5142,57,2,2,2,7,2
Grass,Ice,9,0,0,0,189,64,108,112,91,120,662,2.186536595097369,69.80927262496017,47,4.930747211007898,28399,33,1,0,6,9,4
Fairy,nan,8,0,0,0,40,71,70,47,76,89,503,0.5679169678660556,-10.585903991771067,248,4.8971887905115326,5512,136,4,1,2,10,3
Bug,nan,7,0,0,1,120,116,94,106,79,114,571,3.1131875689007957,85.27885316141675,4,5.629963372890755,31259,-16,1,0,6,9,6
Normal,nan,4,0,0,0,83,97,93,132,67,73,454,1.3947335830475924,94.21392035792019,50,4.97684561126748,5414,94,3,1,1,16,1
Ground,Ice,2,0,0,0,56,111,115,119,94,73,698,1.812797595526102,64.95590201742097,68,4.937966831479038,5405,1,4,2,6,6,6
Ghost,nan,2,1,0,0,70,91,107,47,121,106,615,22.094581044245302,52.98650786275675,19,5.6026194959769615,5564,50,2,2,6,13,7
Ground,Rock,6,0,1,0,118,130,118,117,85,120,701,4.417465354093945,100.09313778179799,-13,4.921691523513227,5420,85,1,1,8,7,5
Grass,Water,5,0,0,0,66,110,41,86,83,82,483,1.7360838058754922,51.063172450447,27,5.208437269830716,4399,72,6,0,3,7,3
Psychic,nan,7,0,0,0,29,37,45,26,36,99,209,0.5819614109753125,-12.466735616139902,260,52.175673960444975,3718,166,7,0,3,11,6
Grass,Fire,9,1,0,0,84,99,134,88,100,77,638,1.6361876771209332,581.4731983755273,0,6.11041427991693,5144,5,3,2,6,4,5
Electric,Flying,9,0,0,0,70,65,65,49,53,38,280,0.5205949130736272,13.286446258791587,244,4.644511145339406,3615,127,3,1,1,10,1
Water,Poison,3,0,0,0,91,129,103,144,71,84,521,1.5473537693944648,151.42071028859758,44,4.749751675369637,5120,81,3,0,4,13,2
Grass,nan,1,0,0,0,45,65,55,46,53,85,373,0.5409107092277926,16.098426837574742,47,6.096576060884947,5064,99,4,1,5,9,5
Fighting,nan,9,0,0,0,87,9,79,57,52,69,293,1.0767229102867348,41.51434968960997,256,53.76647820817591,1652,64,2,0,4,9,3
Fairy,Psychic,8,0,0,0,89,64,72,53,80,90,487,1.658706236602934,54.4627347924357,10,5.395131127363308,4748,2,1,0,3,13,3
Psychic,nan,6,0,0,0,78,98,64,55,65,41,504,1.8035051775359277,105.66179610993359,45,5.105000334915898,5082,52,4,0,2,12,6
Fairy,Ice,8,0,0,0,105,99,57,55,52,94,387,1.6832209093568675,11.547481608772904,231,1.7489264643066185,3492,42,4,0,3,11,2
Psychic,nan,4,0,0,0,62,31,54,59,83,57,478,1.2309541226697862,-14.606996247171134,45,4.310017149473281,5300,42,4,0,4,12,3
Normal,nan,4,0,0,0,66,70,54,60,68,71,398,0.5618435966650723,2.1304160352222627,103,4.913443972892954,5151,104,3,1,0,14,1
Grass,nan,9,0,0,0,57,63,93,64,48,76,481,0.46614944710679107,21.068550725250883,47,4.547844634671328,2634,45,4,0,5,9,4
Dark,nan,2,0,1,0,73,95,120,50,86,67,521,0.34406704608099226,-12.747854860525903,4,4.9040484205362525,5468,10,1,1,6,6,6
Water,Dark,1,0,0,0,103,115,215,109,69,87,520,2.9635227475186596,110.94730239986532,-1,5.395091001811193,10690,80,1,1,9,6,6
Electric,nan,1,0,0,0,42,44,61,44,34,40,287,0.43007735322448815,-3.461446246746915,49,18.091323044327254,5383,222,2,0,3,12,3
Bug,Ground,5,0,0,0,48,47,23,25,25,41,276,0.2595355881836653,3.7370332577001744,134,4.704861303667514,3036,181,3,1,2,10,1
Rock,Steel,7,0,0,0,45,129,98,34,185,47,457,1.5751004143622986,906.5808904095321,48,5.8829294608454905,4815,52,1,1,5,5,4
Water,nan,9,0,0,0,38,76,54,38,71,28,274,0.36646612020744873,2.9613444146906005,49,5.251089547342929,3548,47,2,0,2,12,5
Psychic,Grass,5,0,0,0,53,38,23,115,48,88,281,0.4617930806276819,-6.011154718707774,232,85.99147415740616,5385,179,1,0,2,14,3
Dragon,Psychic,7,0,0,0,84,158,195,123,60,92,615,4.360878206587748,161.27304794833356,-8,3.4600160447421726,30964,-22,1,0,6,14,3
Normal,Flying,3,0,0,0,83,110,66,69,99,21,322,0.5962793707724001,10.13569719356169,108,5.638262758330921,5191,87,3,1,8,6,5
Water,nan,5,0,0,0,66,45,42,55,70,19,355,0.527036716370208,15.160705155504903,44,5.5186146786486745,5233,208,2,2,4,9,5
Normal,nan,6,0,0,0,61,66,82,76,83,100,465,1.336865274778271,52.29623639802565,41,4.949548723959327,2668,89,4,0,2,11,1
Poison,nan,4,1,0,0,111,74,61,78,210,65,508,1.8423322840876892,27.8826308516003,-1,2.3385700594760848,19709,14,2,0,3,12,3
Electric,nan,1,0,0,0,33,44,47,24,75,68,229,0.42889410385632676,6.699048998962716,119,92.0843314071356,5202,252,2,0,2,12,3
Electric,nan,9,0,0,0,69,88,92,69,60,20,269,0.4631415261520576,4.828738318707098,119,5.435083974507718,3766,81,4,0,2,12,6
Water,Bug,1,0,0,0,76,130,61,46,70,73,511,1.4875750940459327,120.3114470231308,53,85.10962313320103,5390,43,4,2,5,9,2
Water,Fighting,1,0,0,0,65,75,66,117,55,76,608,2.263626195815163,64.86583615930918,49,3.3514018458629,5167,44,2,0,4,13,3
Dragon,nan,8,0,0,0,88,55,40,23,45,67,230,0.33100859867968047,4.398068580968284,263,48.61143772500195,5541,42,2,0,3,9,3
Dragon,Steel,9,0,1,0,75,78,115,75,89,68,588,1.994532144282711,398.64877230992613,3,5.627574251578037,26848,19,2,0,6,7,3
Bug,Flying,5,0,0,0,60,62,74,47,51,64,337,1.349443769605723,6.170402819826183,186,5.096329079281771,5019,185,2,0,4,6,3
Ice,nan,4,0,0,0,103,47,99,94,60,60,485,1.1907192646573912,54.43617569832186,42,4.752744653940253,6909,45,4,0,2,12,3
Grass,Grass,2,0,0,0,40,54,23,32,15,10,255,0.33266842405293384,9.137043029369543,178,50.200725089548015,4900,218,3,0,5,6,2
Water,nan,8,1,0,0,101,90,83,97,108,56,606,1.7758307497157881,119.35545171159995,4,4.826605333309662,3703,15,2,0,6,14,3
Bug,Dragon,7,0,0,1,56,81,120,127,58,37,557,0.9305552636228007,66.25497982345227,4,5.4193096078600105,30989,17,1,1,6,7,4
Ice,Dark,8,0,0,0,64,83,83,104,130,72,570,1.739060824641411,64.06067167808513,43,90.25691834869352,3992,45,2,0,6,9,4
Ice,Steel,9,0,0,0,37,60,109,54,57,55,425,0.7358301335443607,54.22961067871917,53,5.0179598944021,8200,84,1,2,6,6,4
Poison,Poison,8,0,0,0,114,114,50,44,34,24,365,0.4230327056124012,5.50853754548184,40,4.745938958328271,5270,8,2,0,5,9,6
Bug,nan,8,0,0,0,24,22,14,44,42,36,263,0.19083017700942473,-3.9432846188805453,236,26.19472529502273,5042,226,3,1,2,8,3
Dark,Flying,2,0,0,0,122,100,76,61,93,32,534,0.6437496197784682,107.7481647817205,53,4.426476862833827,5072,117,3,2,9,10,3
Fire,Ice,5,0,0,0,79,67,51,114,84,50,485,1.886140414557341,5.957378592100879,37,91.96809978725862,5287,51,2,2,6,10,3
Ghost,Flying,6,0,0,0,27,60,83,33,31,8,273,0.37134247541880716,-10.492347318628644,125,3.8475867427513366,2826,247,3,2,5,7,4
Electric,nan,8,0,0,1,103,57,102,39,79,58,400,0.42748790785011365,17.89848886972413,-3,5.2116235724500495,2782,49,2,0,2,11,3
Water,nan,2,0,0,0,117,131,111,62,64,63,511,1.8168570988363864,159.38154945566805,47,4.747872162924966,5102,34,2,0,4,7,2
Ice,nan,9,0,0,0,88,62,109,83,73,72,391,1.3756581147487759,58.77282125094064,59,5.093620075129509,3224,9,2,1,9,5,5
Normal,nan,1,0,0,0,97,68,61,53,108,50,443,1.9086100750000927,64.25429640825608,133,5.84082505144869,5328,122,4,1,1,15,1
Poison,Fairy,3,0,0,0,35,81,86,53,74,49,265,0.5069612670217803,9.35937433802171,43,5.931961665253462,5388,120,2,0,5,9,2
Rock,Ice,2,0,0,0,100,100,65,22,63,36,332,1.801389714585127,91.38920403491291,36,84.82080657443015,5516,40,3,2,6,9,6
Dark,nan,4,0,0,0,74,64,88,45,98,64,532,1.7837466542320275,160.060650539913,21,3.74903946347193,5004,47,1,0,2,7,6
Poison,Steel,4,0,0,0,69,103,83,54,90,31,530,0.8178369779094881,79.65740934840348,86,5.126600273140426,4984,73,4,1,9,5,3
Normal,nan,4,0,0,0,71,129,49,59,59,98,219,1.2289460954890508,22.73924502945277,84,3.921139751015645,5086,258,7,1,0,16,1
Rock,Steel,5,0,0,0,85,129,67,55,86,40,499,2.051135810400388,43.76861693742419,50,4.423975942688518,8234,54,4,0,4,9,3
Bug,Flying,3,0,0,0,84,134,90,111,65,53,633,1.9254604300476261,65.62621061443039,45,4.547421737193183,5275,41,1,0,6,9,6
Grass,nan,3,0,0,0,100,100,109,44,79,18,349,0.3645350956927117,20.373511701050884,117,3.630225191327008,2720,226,3,1,3,10,3
Poison,Steel,7,0,0,0,40,66,102,66,81,33,247,0.934431217919517,-13.209132429317984,121,4.651552964392679,5141,129,3,1,9,7,5
Fire,nan,2,0,0,0,38,62,31,30,39,17,255,0.3379859053937786,-5.7067379033238534,243,23.830485658655366,2484,192,4,1,2,12,6
Poison,Dragon,9,0,0,0,112,74,47,90,51,52,495,2.573173539016509,37.286830898783066,46,4.3753509516207005,31109,2,1,0,5,9,4
Dark,nan,8,1,0,0,100,147,136,124,124,111,527,1.8854377254289925,25.49538744751149,-19,4.553608752780699,29751,11,1,1,3,7,6
Rock,Fairy,3,0,0,0,71,55,68,57,72,78,261,1.6674221316089166,46.81931097848176,112,5.325833957901712,5108,186,1,1,2,8,4
Fighting,Psychic,8,1,0,0,84,122,142,106,79,106,569,2.6553630416929055,40.21860988152798,-12,4.917726514209774,14879,-2,2,0,2,14,3
Dragon,Grass,9,0,1,0,78,65,67,106,61,118,325,1.4056113081661694,52.52931228804175,1,5.39100045659548,6871,79,2,1,9,11,5
Psychic,Ground,4,0,0,0,59,75,57,85,60,60,488,0.7063721914854526,51.31839100934526,107,5.038563534324162,5575,133,3,1,2,12,2
Bug,Fairy,3,0,0,0,95,64,88,78,39,84,274,0.600845254005601,14.2387096823266,247,4.62888041237646,5173,231,3,1,3,10,1
Ground,Psychic,9,0,0,0,47,98,98,101,73,16,610,1.4610669027927998,95.33104882047634,1,5.107749455647657,6714,36,1,1,6,5,6
Steel,Steel,7,0,0,0,34,63,94,110,59,94,542,0.7672325564127505,38.1387333173351,-2,4.316572401344068,5113,10,1,1,9,4,6
Bug,Fairy,9,0,0,0,183,126,100,107,107,94,728,4.288014879584342,62.07822138228808,45,4.092201942432915,5470,-2,1,1,6,8,6
Psychic,Water,6,0,0,0,50,64,33,22,28,34,273,0.16840736807745788,-13.389975742136313,248,3.8810561189768644,4904,219,3,1,2,14,3
Rock,Water,3,0,0,0,74,83,99,83,64,50,387,1.1133085395182092,253.60892513979215,76,4.931110036801918,5287,48,3,2,3,4,5
Water,nan,6,0,0,0,75,61,64,100,65,79,493,0.7834664733719708,92.3393005128876,43,4.473552964521446,5267,49,2,0,5,9,2
Bug,Fire,7,0,1,1,76,107,136,112,130,56,646,1.872245471081747,720.9905987515015,-9,3.801889481368854,31682,-10,1,0,9,6,6
Dark,nan,2,0,0,0,52,84,55,55,64,44,273,1.5028592724723766,23.16966705626576,39,5.389715900570669,3843,190,2,1,2,11,1
Fairy,nan,8,0,0,0,59,75,31,68,67,102,476,1.1828872087476743,61.35189294746447,45,4.958666627594062,5143,186,3,1,2,14,3
Fire,Psychic,9,0,0,0,68,106,66,59,116,54,579,0.9123686999288407,43.37803069352778,50,4.8802209488943635,25547,9,1,0,6,14,5
Normal,Grass,1,0,0,0,108,86,109,49,77,44,514,1.6813959427223057,23.48126684343255,19,5.217587941469995,5015,15,2,2,5,7,4
Poison,Flying,5,0,0,0,57,38,24,38,46,61,276,0.5238162975440732,-4.925851113362741,256,4.721207060463947,4257,128,3,0,2,14,3
Bug,Dragon,7,0,0,1,84,142,94,156,75,55,646,4.6064496693237365,493.02920138097153,6,3.5910968201961744,33352,-25,1,2,9,5,2
Fire,nan,3,0,0,0,64,55,90,101,58,114,601,1.3295769412768275,8.908268050653335,39,5.210473770171753,10504,45,2,0,2,9,2
Dragon,Dragon,7,0,0,1,57,85,59,112,92,58,493,8.138866966003615,6.593343339480763,46,3.7927391327438587,32202,38,1,0,5,7,4
Water,nan,8,0,0,0,71,76,85,90,58,92,461,1.919949684934803,99.55705166737452,40,5.31223344149196,5093,49,3,0,2,6,1
Normal,nan,3,0,0,0,48,68,30,59,65,55,270,0.3626516898225767,21.539414547572726,118,5.042404061998082,4341,244,4,0,1,16,1
Rock,Psychic,7,0,1,1,74,165,107,142,108,79,587,7.0389775597367485,662.4402944767005,-5,4.678838806406858,30375,-26,1,2,9,8,6
Bug,Flying,9,0,0,0,55,118,109,130,98,76,505,1.6290685896240569,87.13200488257995,50,5.245593208074638,4936,70,2,2,4,8,4
Flying,Psychic,3,0,0,0,45,42,49,66,41,48,242,0.3958903687079258,4.829816777207309,245,4.009953676778687,5134,119,3,1,2,6,4
Electric,nan,9,0,0,0,74,70,54,103,39,92,282,1.3707670311207683,4.5909780443181525,56,4.9909505324262655,6460,44,2,0,4,12,3
Dragon,Electric,1,0,0,0,102,81,145,118,88,96,597,4.076390793808757,41.088862126672375,8,5.711681284981835,5700,49,1,2,8,5,5
Steel,Ghost,4,0,1,0,112,136,104,116,103,94,615,1.1482862127011548,1.3501927282232469,2,5.479776589687344,31250,-4,1,0,4,15,6
Rock,Flying,2,0,0,0,83,113,68,50,99,57,319,1.3522493968251437,4.286262542126565,122,4.471217930155988,5185,62,3,1,5,9,5
Electric,Psychic,7,0,1,0,102,106,75,103,64,69,648,1.4420085022455496,69.58166029178247,-12,4.757926179898727,30542,-16,1,0,6,6,5
Fire,nan,4,0,0,0,84,66,67,57,86,16,439,1.75080981225516,75.31764255778658,70,5.526156954498626,6068,53,4,0,3,12,1
Ground,Flying,5,0,0,0,64,111,109,68,36,100,507,1.352413906770111,24.272878192168378,45,4.05991680835191,5198,55,3,0,5,9,3
Electric,nan,3,0,0,0,75,79,49,49,60,67,288,0.5704603528321186,97.44521604225957,129,4.868811474260549,5514,122,3,1,2,7,3
Electric,nan,5,1,1,0,128,114,74,116,123,137,594,1.8048022162733859,84.72214210938982,-19,3.9463094546771984,32237,-19,1,0,6,13,3
Steel,Fighting,7,0,0,1,53,137,93,72,81,47,601,1.5448624295736815,81.43642075669288,0,4.7685298774569365,27909,13,1,1,5,7,6
Bug,nan,9,0,0,0,90,73,45,63,43,48,409,1.0504422844552532,11.328811204760026,49,5.137436935778041,4652,238,4,0,3,12,5
Steel,Rock,1,0,0,0,74,144,94,70,74,82,516,3.6743410526990288,92.63443657879708,81,5.093785000839129,3172,79,1,1,9,6,1
Dragon,nan,9,0,0,0,59,41,26,19,38,58,231,0.4192271228403642,-11.056411381169097,260,4.465558217441163,2919,221,2,0,2,11,2
Normal,nan,5,0,0,0,51,108,37,51,50,130,224,0.9388679226787252,71.73788649053455,219,4.709677626087936,4950,83,4,1,0,12,1
Normal,nan,1,0,0,0,103,64,74,36,98,71,488,1.9457874184804917,40.28259137164818,92,4.836582526719647,5219,80,4,1,0,15,1
Fairy,nan,5,0,0,0,70,51,90,76,63,51,333,1.1776175645975586,16.630740791147144,39,4.854805736432057,5251,114,2,0,2,11,2
Ground,Electric,5,0,0,0,104,50,111,74,78,57,505,1.2874567857388688,62.39241739273968,81,5.884206085075114,5365,113,2,1,9,7,4
Steel,Dragon,7,0,0,0,30,52,117,74,75,57,321,2.1885193793908853,101.41591324536222,66,4.1405804377118915,5131,90,3,1,5,6,6
Water,nan,8,0,0,0,41,44,50,50,39,103,290,1.3842549701212596,3.211017911965561,262,5.233542047621272,3903,259,3,2,2,6,2
Psychic,Ground,4,0,0,0,66,95,56,59,71,88,516,1.4539290780229832,-5.452761723022201,83,5.1538461780274885,5336,93,4,2,5,8,2
Dark,Steel,7,0,0,1,115,147,113,132,120,103,687,2.6425671586455772,347.78003944474403,8,3.345243901560905,26828,-11,1,0,6,7,6
Electric,Normal,1,0,0,0,78,118,52,99,46,60,496,1.2351564321471773,18.463947202282764,44,87.03675164618312,5196,47,2,0,3,9,2
Bug,Dragon,7,0,0,1,60,132,66,134,52,120,547,9.63769544816579,903.159358291375,34,4.024085264561105,28997,43,1,2,6,6,5
Fighting,nan,4,0,0,0,63,57,26,37,59,44,286,0.7381678313200963,-4.246183308783374,233,5.937623316053989,4931,46,3,0,2,12,3
Ice,Ice,7,0,0,0,81,83,98,91,115,57,499,1.7323031540277416,39.04074363207931,87,5.860153867272812,3319,93,3,1,6,6,4
Poison,Dark,2,0,0,0,122,79,113,124,118,54,539,1.8109556581266752,77.9268574921844,84,4.86592821287492,5041,36,1,1,5,8,6
Water,nan,5,0,0,0,68,111,119,101,107,97,494,4.663925200955946,114.55031745098981,55,4.825242841116323,5171,55,4,2,3,7,3
Grass,nan,7,0,0,0,39,86,50,85,36,80,295,1.3441180412654867,58.23203271667603,47,80.43882887812899,5510,46,3,0,4,9,5
Steel,Ghost,7,0,1,0,102,107,109,106,82,139,679,3.5384977739329755,65.60932502388474,-31,4.524947910742311,28523,-6,1,1,9,5,2
Electric,Ice,7,0,0,0,70,108,61,102,139,34,513,1.515734579914829,12.599781317493571,45,4.756131584320159,10166,45,1,0,5,7,4
Electric,nan,3,0,0,0,66,100,31,43,81,58,272,0.5128804120335266,12.703380040234254,139,4.8183409051930735,5588,275,4,0,2,17,1
Water,Steel,5,0,1,0,119,126,99,123,70,130,607,2.0329208152049096,49.659943576512305,-14,4.539837074691131,28981,-22,1,0,6,7,6
Water,Steel,6,1,0,0,92,128,92,137,67,51,601,1.5873695199736566,61.13581287262848,0,5.626947747429813,24189,5,1,1,6,6,2
Steel,Flying,9,0,0,0,85,103,90,80,107,51,517,2.082548759207016,162.09350772720214,63,5.044555799216542,4843,88,3,1,9,6,6
Grass,Normal,4,0,0,0,76,51,51,42,112,83,513,1.6570039594956283,20.03972441449558,40,88.83539948767903,5237,45,2,0,6,9,5
Ice,nan,7,0,1,0,96,128,66,116,113,98,626,1.9331299076899984,221.19190177570707,-12,3.650920644694442,31798,-2,1,0,9,7,3
Dark,Flying,9,0,0,0,82,86,60,46,67,51,540,1.317022790761558,118.5538881513996,0,5.289663123496491,3225,3,1,1,9,7,3
Grass,nan,7,0,0,0,106,83,102,46,106,31,459,1.906196802550661,9.8598917866086,127,4.826234387295457,5350,55,4,2,0,17,1
Fire,Rock,9,0,0,0,61,88,106,94,46,75,350,1.8479269743909161,12.372301643899942,45,4.979695328517023,7396,91,3,1,6,9,5
Psychic,nan,2,0,0,0,62,66,69,34,79,39,227,0.6145566835320593,30.728386745702252,252,6.053653707541193,3104,122,3,0,3,12,3
Fighting,Ice,5,0,0,0,80,88,82,103,61,58,483,1.560709554050169,128.26372181048853,40,4.161581390810632,4846,49,2,0,6,6,2
Poison,nan,7,0,0,0,54,49,52,47,50,53,193,0.4367701167481924,-4.410840186120685,254,5.110089505707128,3815,260,1,0,2,11,3
Electric,nan,2,0,0,0,85,56,62,34,78,93,255,1.1019946070981836,4.439479316481206,103,4.983590445604867,5937,51,2,0,5,9,2
Grass,Psychic,9,0,0,0,55,49,90,98,60,81,527,0.6531506431797657,54.12183583909174,47,5.4189984015430275,2739,133,2,0,9,11,5
Rock,nan,1,0,0,0,120,83,64,133,61,81,459,1.5505965318104777,85.21098787115787,41,81.44430501834184,7983,44,2,0,6,8,4
Steel,Fire,7,0,1,1,62,62,96,135,90,74,599,6.308459767415846,65.54847425223846,-3,4.851379577761936,33271,-22,1,0,5,9,3
Dragon,nan,4,0,0,0,61,65,69,59,97,66,476,1.5918822776404098,33.461382121639154,37,52.18120853304188,8108,44,2,0,2,12,3
Bug,Flying,9,0,0,0,38,35,60,35,83,35,310,0.035530458707440704,-4.484119609264303,202,5.037825438554766,2788,260,4,2,3,10,4
Fairy,nan,3,0,0,0,79,95,89,81,72,78,501,3.4160229711897214,49.23951247798748,37,5.251405885997972,5151,46,4,0,6,13,3
Fire,Grass,5,0,0,0,80,75,116,66,163,64,510,1.5750734260663701,24.807635242574413,46,90.06173685323546,5401,38,3,0,5,9,5
Dark,Steel,6,0,1,0,91,86,126,88,41,54,541,1.1856241061873944,30.887422200571898,13,5.470702867228506,5499,12,1,1,9,6,4
Ground,nan,6,0,0,0,42,86,26,55,22,26,256,0.16353922662010456,-8.141011490854394,128,5.172801275298137,5540,249,3,2,2,11,3
Dragon,Steel,8,0,0,0,60,35,41,44,72,87,292,0.9115474483696828,-1.2993727172763965,47,5.923104182912238,5566,40,2,0,4,12,3
Dragon,Flying,5,1,0,0,60,61,57,57,144,58,510,1.0443359755359576,31.36283526941413,64,5.638669253861557,5429,5,4,2,3,4,6
Dark,Grass,5,0,0,0,87,101,102,48,63,96,340,2.273900744511516,78.23240118219131,71,5.339139992956275,5374,76,4,1,1,16,4
Poison,Fairy,7,0,0,0,64,61,168,86,102,51,492,1.6265028802147996,32.62554368504776,42,4.701572049217912,4948,79,1,1,9,3,4
Bug,Steel,7,0,0,1,77,101,102,144,95,57,540,8.274062952121586,889.405736192404,0,5.556656645072431,31748,14,1,1,8,3,4
Ground,Psychic,3,0,0,0,194,85,118,80,65,109,574,1.7399823452490166,117.66028934954544,36,5.237018955424391,5198,4,2,0,5,7,6
Normal,nan,4,0,0,0,94,58,101,84,88,97,483,1.6433506136998448,136.51639708978044,40,4.1643537865160445,4987,112,4,1,0,16,1
