type_1,type_2,gen,is_legendary,is_mythical,is_ultra_beast,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,height_meters,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities_count,number_immune,number_not_effective,number_normal,number_super_effective
Rock,Steel,4,0,0,0,60,55,145,75,150,40,525,1.4,340.0,60,5.0,5120,60,4,1,8,6,3
Ghost,None,4,0,0,0,45,100,135,65,135,45,525,2.2,106.6,45,5.0,6400,45,2,2,2,12,2
Ice,Ghost,4,0,0,0,70,80,70,80,70,110,480,1.3,26.6,75,0.0,5120,75,3,2,3,8,5
Electric,Ghost,4,0,0,0,50,50,77,95,77,91,440,0.3,0.3,45,5.0,5120,45,1,2,5,8,3
Psychic,None,4,1,0,0,75,75,130,75,130,95,580,0.3,0.3,3,5.0,20480,3,1,0,2,13,3
Psychic,None,4,1,0,0,80,105,105,105,105,80,580,0.3,0.3,3,5.0,20480,3,1,0,2,13,3
Psychic,None,4,1,0,0,75,125,70,125,70,115,580,0.3,0.3,3,5.0,20480,3,1,0,2,13,3
Steel,Dragon,4,1,0,0,100,120,120,150,100,90,680,5.4,683.0,3,5.0,30720,3,2,1,9,6,2
Water,Dragon,4,1,0,0,90,120,100,150,120,100,680,4.2,336.0,3,5.0,30720,3,2,0,3,13,2
Fire,Steel,4,1,0,0,91,90,106,130,106,77,600,1.7,430.0,3,5.0,2560,3,3,1,9,5,3
Normal,None,4,1,0,0,110,160,110,80,110,100,670,3.7,420.0,3,5.0,30720,3,1,1,0,16,1
Ghost,Dragon,4,1,0,0,150,100,120,100,120,90,680,4.5,750.0,3,5.0,30720,3,7,2,6,5,5
Psychic,None,4,1,0,0,120,70,120,75,130,85,600,1.5,85.6,3,0.0,30720,3,1,0,2,13,3
Water,None,4,0,1,0,80,80,80,80,80,80,480,0.4,3.1,30,5.0,10240,30,1,0,4,12,2
Water,None,4,0,1,0,100,100,100,100,100,100,600,0.3,1.4,3,5.0,2560,3,1,0,4,12,2
Dark,None,4,0,1,0,70,90,90,135,90,125,600,1.5,50.5,3,5.0,30720,3,1,1,2,12,3
Grass,None,4,0,1,0,100,100,100,100,100,100,600,0.2,2.1,45,5.0,30720,45,4,0,4,9,5
Normal,None,4,0,1,0,120,120,120,120,120,120,720,3.2,320.0,3,5.0,30720,3,1,1,0,16,1
Psychic,Fire,5,0,1,0,100,100,100,100,100,100,600,0.4,4.0,3,5.0,30720,3,1,0,7,6,5
Grass,None,5,0,0,0,45,45,55,45,55,63,308,0.6,8.1,45,88.1,5120,45,2,0,4,9,5
Grass,None,5,0,0,0,60,60,75,60,75,83,413,0.8,16.0,45,88.1,5120,45,2,0,4,9,5
Grass,None,5,0,0,0,75,75,95,75,95,113,528,3.3,63.0,45,88.1,5120,45,2,0,4,9,5
Fire,None,5,0,0,0,65,63,45,45,45,45,308,0.5,9.9,45,88.1,5120,45,2,0,6,9,3
Fire,Fighting,5,0,0,0,90,93,55,70,55,55,418,1.0,55.5,45,88.1,5120,45,2,0,6,8,4
Fire,Fighting,5,0,0,0,110,123,65,100,65,65,528,1.6,150.0,45,88.1,5120,45,2,0,6,8,4
Water,None,5,0,0,0,55,55,45,63,45,45,308,0.5,5.9,45,88.1,5120,45,2,0,4,12,2
Water,None,5,0,0,0,75,75,60,83,60,60,413,0.8,24.5,45,88.1,5120,45,2,0,4,12,2
Water,None,5,0,0,0,95,100,85,108,70,70,528,1.5,94.6,45,88.1,5120,45,2,0,4,12,2
Normal,None,5,0,0,0,45,55,39,35,39,42,255,0.5,11.6,255,5.0,3840,255,3,1,0,16,1
Normal,None,5,0,0,0,60,85,69,60,69,77,420,1.1,27.0,255,5.0,5120,255,3,1,0,16,1
Normal,None,5,0,0,0,45,60,45,25,45,55,275,0.4,4.1,255,5.0,3840,255,4,1,0,16,1
Normal,None,5,0,0,0,65,80,65,35,65,60,370,0.9,14.7,120,5.0,3840,120,4,1,0,16,1
Normal,None,5,0,0,0,85,110,90,45,90,80,500,1.2,61.0,45,5.0,3840,45,4,1,0,16,1
Dark,None,5,0,0,0,41,50,37,50,37,66,281,0.4,10.1,255,5.0,5120,255,3,1,2,12,3
Dark,None,5,0,0,0,64,88,50,88,50,106,446,1.1,37.5,90,5.0,5120,90,3,1,2,12,3
Grass,None,5,0,0,0,50,53,48,53,48,64,316,0.6,10.5,190,88.1,5120,190,2,0,4,9,5
Grass,None,5,0,0,0,75,98,63,98,63,101,498,1.1,30.5,75,88.1,5120,75,2,0,4,9,5
Fire,None,5,0,0,0,50,53,48,53,48,64,316,0.6,11.0,190,88.1,5120,190,2,0,6,9,3
Fire,None,5,0,0,0,75,98,63,98,63,101,498,1.0,28.0,75,88.1,5120,75,2,0,6,9,3
Water,None,5,0,0,0,50,53,48,53,48,64,316,0.6,13.5,190,88.1,5120,190,2,0,4,12,2
Water,None,5,0,0,0,75,98,63,98,63,101,498,1.0,29.0,75,88.1,5120,75,2,0,4,12,2
Psychic,None,5,0,0,0,76,25,45,67,55,24,292,0.6,23.3,190,5.0,2560,190,3,0,2,13,3
Psychic,None,5,0,0,0,116,55,85,107,95,29,487,1.1,60.5,75,5.0,2560,75,3,0,2,13,3
Normal,Flying,5,0,0,0,50,55,50,36,30,43,264,0.3,2.1,255,5.0,3840,255,3,2,2,11,3
Normal,Flying,5,0,0,0,62,77,62,50,42,65,358,0.6,15.0,120,5.0,3840,120,3,2,2,11,3
Normal,Flying,5,0,0,0,80,115,80,65,55,93,488,1.2,29.0,45,5.0,3840,45,3,2,2,11,3
Electric,None,5,0,0,0,45,60,32,50,32,76,295,0.8,29.8,190,5.0,5120,190,3,0,3,14,1
Electric,None,5,0,0,0,75,100,63,80,63,116,497,1.6,79.5,75,5.0,5120,75,3,0,3,14,1
Rock,None,5,0,0,0,55,75,85,25,25,15,280,0.4,18.0,255,5.0,3840,255,4,0,4,9,5
Rock,None,5,0,0,0,70,105,105,50,40,20,390,0.9,102.0,120,5.0,3840,120,4,0,4,9,5
Rock,None,5,0,0,0,85,135,130,60,80,25,515,1.7,260.0,45,5.0,3840,45,4,0,4,9,5
Psychic,Flying,5,0,0,0,65,45,43,55,43,72,323,0.4,2.1,190,5.0,3840,190,3,1,3,9,5
Psychic,Flying,5,0,0,0,67,57,55,77,55,114,425,0.9,10.5,45,5.0,3840,45,3,1,3,9,5
Ground,None,5,0,0,0,60,85,40,30,45,68,328,0.3,8.5,120,5.0,5120,120,3,1,2,12,3
Ground,Steel,5,0,0,0,110,135,60,50,65,88,508,0.7,40.4,60,5.0,5120,60,3,2,8,4,4
Normal,None,5,0,0,0,103,60,86,60,86,50,445,1.1,31.0,255,5.0,5120,255,3,1,0,16,1
Fighting,None,5,0,0,0,75,80,55,25,35,35,305,0.6,12.5,180,75.4,5120,180,3,0,3,12,3
Fighting,None,5,0,0,0,85,105,85,40,50,40,405,1.2,40.0,90,75.4,5120,90,3,0,3,12,3
Fighting,None,5,0,0,0,105,140,95,55,65,45,505,1.4,87.0,45,75.4,5120,45,3,0,3,12,3
Water,None,5,0,0,0,50,50,40,50,40,64,294,0.5,4.5,255,5.0,5120,255,3,0,4,12,2
Water,Ground,5,0,0,0,75,65,55,65,55,69,384,0.8,17.0,120,5.0,5120,120,3,1,4,12,1
Water,Ground,5,0,0,0,105,95,75,85,75,74,509,1.5,62.0,45,5.0,5120,45,3,1,4,12,1
Fighting,None,5,0,0,0,120,100,85,30,85,45,465,1.3,55.5,45,10.0,5120,45,3,0,3,12,3
Fighting,None,5,0,0,0,75,125,75,30,75,85,465,1.4,51.0,45,10.0,5120,45,3,0,3,12,3
Bug,Grass,5,0,0,0,45,53,70,40,60,42,310,0.3,2.5,255,5.0,3840,255,3,0,5,7,6
Bug,Grass,5,0,0,0,55,63,90,50,80,42,380,0.5,7.3,120,5.0,3840,120,3,0,5,7,6
Bug,Grass,5,0,0,0,75,103,80,70,80,92,500,1.2,20.5,45,5.0,3840,45,3,0,5,7,6
Bug,Poison,5,0,0,0,30,45,59,30,39,57,260,0.4,5.3,255,5.0,3840,255,3,0,5,9,4
Bug,Poison,5,0,0,0,40,55,99,40,79,47,360,1.2,58.5,120,5.0,3840,120,3,0,5,9,4
Bug,Poison,5,0,0,0,60,100,89,55,69,112,485,2.5,200.5,45,5.0,5120,45,3,0,5,9,4
Grass,Fairy,5,0,0,0,40,27,60,37,50,66,280,0.3,0.6,190,5.0,5120,190,4,1,6,6,5
Grass,Fairy,5,0,0,0,60,67,85,77,75,116,480,0.7,6.6,75,5.0,5120,75,4,1,6,6,5
Grass,None,5,0,0,0,45,35,50,70,50,30,280,0.5,6.6,190,0.0,5120,190,4,0,4,9,5
Grass,None,5,0,0,0,70,60,75,110,75,90,480,1.1,16.3,75,0.0,5120,75,4,0,4,9,5
Water,None,5,0,0,0,70,92,65,80,55,98,460,1.0,18.0,25,5.0,10240,25,7,0,4,12,2
Ground,Dark,5,0,0,0,50,72,35,35,35,65,292,0.7,15.2,180,5.0,5120,180,4,2,4,6,6
Ground,Dark,5,0,0,0,60,82,45,45,45,74,351,1.0,33.4,90,5.0,5120,90,4,2,4,6,6
Ground,Dark,5,0,0,0,95,117,80,65,70,92,519,1.5,96.3,45,5.0,5120,45,4,2,4,6,6
Fire,None,5,0,0,0,70,90,45,15,45,50,315,0.6,37.5,120,5.0,5120,120,2,0,6,9,3
Fire,None,5,0,0,0,105,140,55,30,55,95,480,1.3,92.9,60,5.0,5120,60,2,0,6,9,3
Grass,None,5,0,0,0,75,86,67,106,67,60,461,1.0,28.0,255,5.0,5120,255,3,0,4,9,5
Bug,Rock,5,0,0,0,50,65,85,35,35,55,325,0.3,14.5,190,5.0,5120,190,3,0,2,13,3
Bug,Rock,5,0,0,0,70,105,125,65,75,45,485,1.4,200.0,75,5.0,5120,75,3,0,2,13,3
Dark,Fighting,5,0,0,0,50,75,70,35,70,48,348,0.6,11.8,180,5.0,3840,180,3,1,3,11,3
Dark,Fighting,5,0,0,0,65,90,115,45,115,58,488,1.1,30.0,90,5.0,3840,90,3,1,3,11,3
Psychic,Flying,5,0,0,0,72,58,80,103,80,97,490,1.4,14.0,45,5.0,5120,45,3,1,3,9,5
Ghost,None,5,0,0,0,38,30,85,55,65,30,303,0.5,1.5,190,5.0,6400,190,1,2,2,12,2
Ghost,None,5,0,0,0,58,50,145,95,105,30,483,1.7,76.5,90,5.0,6400,90,1,2,2,12,2
Water,Rock,5,0,0,0,54,78,103,53,45,22,355,0.7,16.5,45,88.1,7680,45,3,0,5,9,4
Water,Rock,5,0,0,0,74,108,133,83,65,32,495,1.2,81.0,45,88.1,7680,45,3,0,5,9,4
Rock,Flying,5,0,0,0,55,112,45,74,45,70,401,0.5,9.5,45,88.1,7680,45,1,1,5,7,5
Rock,Flying,5,0,0,0,75,140,65,112,65,110,567,1.4,32.0,45,88.1,7680,45,1,1,5,7,5
Poison,None,5,0,0,0,50,50,62,40,62,65,329,0.6,31.0,190,5.0,5120,190,4,0,5,11,2
Poison,None,5,0,0,0,80,95,82,60,82,75,474,1.9,107.3,60,5.0,5120,60,4,0,5,11,2
Dark,None,5,0,0,0,40,65,40,80,40,65,330,0.7,12.5,75,88.1,6400,75,1,1,2,12,3
Dark,None,5,0,0,0,60,105,60,120,60,105,510,1.6,81.1,45,88.1,5120,45,1,1,2,12,3
Normal,None,5,0,0,0,55,50,40,40,40,75,300,0.4,5.8,255,24.6,3840,255,3,1,0,16,1
Normal,None,5,0,0,0,75,95,60,65,60,115,470,0.5,7.5,60,24.6,3840,60,3,1,0,16,1
Psychic,None,5,0,0,0,45,30,50,55,65,45,290,0.4,5.8,200,24.6,5120,200,3,0,2,13,3
Psychic,None,5,0,0,0,60,45,70,75,85,55,390,0.7,18.0,100,24.6,5120,100,3,0,2,13,3
Psychic,None,5,0,0,0,70,55,95,95,110,65,490,1.5,44.0,50,24.6,5120,50,3,0,2,13,3
Psychic,None,5,0,0,0,45,30,40,105,50,20,290,0.3,1.0,200,5.0,5120,200,3,0,2,13,3
Psychic,None,5,0,0,0,65,40,50,125,60,30,370,0.6,8.0,100,5.0,5120,100,3,0,2,13,3
Psychic,None,5,0,0,0,110,65,75,125,85,30,490,1.0,20.1,50,5.0,5120,50,3,0,2,13,3
Water,Flying,5,0,0,0,62,44,50,44,50,55,305,0.5,5.5,190,5.0,5120,190,3,1,5,10,2
Water,Flying,5,0,0,0,75,87,63,87,63,98,473,1.3,24.2,45,5.0,5120,45,3,1,5,10,2
Ice,None,5,0,0,0,36,50,50,65,60,44,305,0.4,5.7,255,5.0,5120,255,4,0,1,13,4
Ice,None,5,0,0,0,51,65,65,80,75,59,395,1.1,41.0,120,5.0,5120,120,4,0,1,13,4
Ice,None,5,0,0,0,71,95,85,110,95,79,535,1.3,57.5,45,5.0,5120,45,4,0,1,13,4
Normal,Grass,5,0,0,0,60,60,50,40,50,75,335,0.6,19.5,190,5.0,5120,190,3,1,4,7,6
Normal,Grass,5,0,0,0,80,100,70,60,70,95,475,1.9,92.5,75,5.0,5120,75,3,1,4,7,6
Electric,Flying,5,0,0,0,55,75,60,75,60,103,428,0.4,5.0,200,5.0,5120,200,3,1,5,10,2
Bug,None,5,0,0,0,50,75,45,40,45,60,315,0.5,5.9,200,5.0,3840,200,3,0,3,12,3
Bug,Steel,5,0,0,0,70,135,105,60,105,20,495,1.0,33.0,75,5.0,3840,75,3,1,8,8,1
Grass,Poison,5,0,0,0,69,55,45,55,55,15,294,0.2,1.0,190,5.0,5120,190,2,0,5,9,4
Grass,Poison,5,0,0,0,114,85,70,85,80,30,464,0.6,10.5,75,5.0,5120,75,2,0,5,9,4
Water,Ghost,5,0,0,0,55,40,50,65,85,40,335,1.2,33.0,190,5.0,5120,190,3,2,6,6,4
Water,Ghost,5,0,0,0,100,60,70,85,105,60,480,2.2,135.0,60,5.0,5120,60,3,2,6,6,4
Water,None,5,0,0,0,165,75,80,40,45,65,470,1.2,31.6,75,5.0,10240,75,4,0,4,12,2
Bug,Electric,5,0,0,0,50,47,50,57,50,65,319,0.1,0.6,190,5.0,5120,190,3,0,4,12,2
Bug,Electric,5,0,0,0,70,77,60,97,60,108,472,0.8,14.3,75,5.0,5120,75,3,0,4,12,2
Grass,Steel,5,0,0,0,44,50,91,24,86,10,305,0.6,18.8,255,5.0,5120,255,1,1,9,6,2
Grass,Steel,5,0,0,0,74,94,131,54,116,20,489,1.0,110.0,90,5.0,5120,90,2,1,9,6,2
Steel,None,5,0,0,0,40,55,70,45,60,30,300,0.3,21.0,130,5.0,5120,130,3,1,10,4,3
Steel,None,5,0,0,0,60,80,95,70,85,50,440,0.6,51.0,60,5.0,5120,60,3,1,10,4,3
Steel,None,5,0,0,0,60,100,115,70,85,90,520,0.6,81.0,30,5.0,5120,30,3,1,10,4,3
Electric,None,5,0,0,0,35,55,40,45,40,60,275,0.2,0.3,190,5.0,5120,190,1,0,3,14,1
Electric,None,5,0,0,0,65,85,70,75,70,40,405,1.2,22.0,60,5.0,5120,60,1,0,3,14,1
Electric,None,5,0,0,0,85,115,80,105,80,50,515,2.1,80.5,30,5.0,5120,30,1,0,3,14,1
Psychic,None,5,0,0,0,55,55,55,85,55,30,335,0.5,9.0,255,5.0,5120,255,3,0,2,13,3
Psychic,None,5,0,0,0,75,75,75,125,95,40,485,1.0,34.5,90,5.0,5120,90,3,0,2,13,3
Ghost,Fire,5,0,0,0,50,30,55,65,55,20,275,0.3,3.1,190,5.0,5120,190,3,2,7,4,5
Ghost,Fire,5,0,0,0,60,40,60,95,60,55,370,0.6,13.0,90,5.0,5120,90,3,2,7,4,5
Ghost,Fire,5,0,0,0,60,55,90,145,90,80,520,1.0,34.3,45,5.0,5120,45,3,2,7,4,5
Dragon,None,5,0,0,0,46,87,60,30,40,57,320,0.6,18.0,75,5.0,10240,75,3,0,4,11,3
Dragon,None,5,0,0,0,66,117,70,40,50,67,410,1.0,36.0,60,5.0,10240,60,3,0,4,11,3
Dragon,None,5,0,0,0,76,147,90,60,70,97,540,1.8,105.5,45,5.0,10240,45,3,0,4,11,3
Ice,None,5,0,0,0,55,70,40,60,40,40,305,0.5,8.5,120,5.0,5120,120,3,0,1,13,4
Ice,None,5,0,0,0,95,130,80,70,80,50,505,2.6,260.0,60,5.0,5120,60,3,0,1,13,4
Ice,None,5,0,0,0,80,50,50,95,135,105,515,1.1,148.0,25,5.0,6400,25,1,0,1,13,4
Bug,None,5,0,0,0,50,40,85,40,65,25,305,0.4,7.7,200,5.0,3840,200,3,0,3,12,3
Bug,None,5,0,0,0,80,70,40,100,60,145,495,0.8,25.3,75,5.0,3840,75,3,0,3,12,3
Ground,Electric,5,0,0,0,109,66,84,81,99,32,471,0.7,11.0,75,5.0,5120,75,3,1,4,9,4
Fighting,None,5,0,0,0,45,85,50,55,50,65,350,0.9,20.0,180,5.0,6400,180,3,0,3,12,3
Fighting,None,5,0,0,0,65,125,60,95,60,105,510,1.4,35.5,45,5.0,6400,45,3,0,3,12,3
Dragon,None,5,0,0,0,77,120,90,60,90,48,485,1.6,139.0,45,5.0,7680,45,3,0,4,11,3
Ground,Ghost,5,0,0,0,59,74,50,35,50,35,303,1.0,92.0,190,5.0,6400,190,3,3,3,7,5
Ground,Ghost,5,0,0,0,89,124,80,55,80,55,483,2.8,330.0,90,5.0,6400,90,4,3,3,7,5
Dark,Steel,5,0,0,0,45,85,70,40,40,60,340,0.5,10.2,120,5.0,5120,120,4,2,9,4,3
Dark,Steel,5,0,0,0,65,125,100,60,70,70,490,1.6,70.0,45,5.0,5120,45,3,2,9,4,3
Normal,None,5,0,0,0,95,110,95,40,95,55,490,1.6,94.6,45,5.0,5120,45,3,1,0,16,1
Normal,Flying,5,0,0,0,70,83,50,37,50,60,350,0.5,10.5,190,10.0,5120,190,4,2,2,11,3
Normal,Flying,5,0,0,0,100,123,75,57,75,80,510,1.5,41.0,60,10.0,5120,60,4,2,2,11,3
Dark,Flying,5,0,0,0,70,55,75,45,65,60,370,0.5,9.0,190,0.0,5120,190,4,2,3,9,4
Dark,Flying,5,0,0,0,110,65,105,55,95,80,510,1.2,39.5,60,0.0,5120,60,4,2,3,9,4
Fire,None,5,0,0,0,85,97,66,105,66,65,484,1.4,58.0,90,5.0,5120,90,3,0,6,9,3
Bug,Steel,5,0,0,0,58,109,112,48,48,109,484,0.3,33.0,90,5.0,5120,90,3,1,8,8,1
Dark,Dragon,5,0,0,0,52,65,50,45,50,38,300,0.8,17.3,45,5.0,10240,45,1,1,6,6,5
Dark,Dragon,5,0,0,0,72,85,70,65,70,58,420,1.4,50.0,45,5.0,10240,45,1,1,6,6,5
Dark,Dragon,5,0,0,0,92,105,90,125,90,98,600,1.8,160.0,45,5.0,10240,45,1,1,6,6,5
Bug,Fire,5,0,0,0,55,85,55,50,55,60,360,1.1,28.8,45,5.0,10240,45,2,0,6,9,3
Bug,Fire,5,0,0,0,85,60,65,135,105,100,550,1.6,46.0,15,5.0,10240,15,2,0,6,9,3
Steel,Fighting,5,1,0,0,91,90,129,90,72,108,580,2.1,250.0,3,5.0,20480,3,1,1,8,6,3
Rock,Fighting,5,1,0,0,91,129,90,72,90,108,580,1.9,260.0,3,5.0,20480,3,1,0,6,5,7
Grass,Fighting,5,1,0,0,91,90,72,90,129,108,580,2.0,200.0,3,5.0,20480,3,1,0,6,6,6
Flying,None,5,1,0,0,79,115,70,125,80,111,580,1.5,63.0,3,10.0,30720,3,7,1,3,11,3
Electric,Flying,5,1,0,0,79,115,70,125,80,111,580,1.5,61.0,3,10.0,30720,3,7,1,5,10,2
Dragon,Fire,5,1,0,0,100,120,100,150,120,90,680,3.2,330.0,3,5.0,30720,3,1,0,5,10,3
Dragon,Electric,5,1,0,0,100,150,120,120,100,90,680,2.9,345.0,3,5.0,30720,3,1,0,6,8,4
Ground,Flying,5,1,0,0,89,125,90,115,80,101,600,1.5,68.0,3,10.0,30720,3,7,2,3,11,2
Dragon,Ice,5,1,0,0,125,130,90,130,90,95,660,3.6,325.0,3,5.0,30720,3,6,0,3,10,5
Water,Fighting,5,0,1,0,91,72,90,129,90,108,580,1.4,48.5,3,5.0,20480,3,1,0,7,6,5
Normal,Psychic,5,0,1,0,100,77,77,128,128,90,600,0.6,6.5,3,5.0,30720,3,1,1,1,14,2
Bug,Steel,5,0,1,0,71,120,95,120,95,99,600,1.5,82.5,3,5.0,30720,3,1,1,8,8,1
Grass,None,6,0,0,0,56,61,65,48,45,38,313,0.4,9.0,45,88.1,5120,45,2,0,4,9,5
Grass,None,6,0,0,0,61,78,95,56,58,57,405,0.7,29.0,45,88.1,5120,45,2,0,4,9,5
Grass,Fighting,6,0,0,0,88,107,122,74,75,64,530,1.6,90.0,45,88.1,5120,45,2,0,6,6,6
Fire,None,6,0,0,0,40,45,40,62,60,60,307,0.4,9.4,45,88.1,5120,45,2,0,6,9,3
Fire,None,6,0,0,0,59,59,58,90,70,73,409,1.0,14.5,45,88.1,5120,45,2,0,6,9,3
Fire,Psychic,6,0,0,0,75,69,72,114,100,104,534,1.5,39.0,45,88.1,5120,45,2,0,7,6,5
Water,None,6,0,0,0,41,56,40,62,44,71,314,0.3,7.0,45,88.1,5120,45,2,0,4,12,2
Water,None,6,0,0,0,54,63,52,83,56,97,405,0.6,10.9,45,88.1,5120,45,2,0,4,12,2
Water,Dark,6,0,0,0,72,95,67,103,71,122,530,1.5,40.0,45,88.1,5120,45,3,1,6,6,5
Normal,None,6,0,0,0,38,36,38,32,36,57,237,0.4,5.0,255,5.0,3840,255,3,1,0,16,1
Normal,Ground,6,0,0,0,85,56,77,50,77,78,423,1.0,42.4,127,5.0,3840,127,3,2,2,10,4
Normal,Flying,6,0,0,0,45,50,43,40,38,62,278,0.3,1.7,255,5.0,3840,255,3,2,2,11,3
Fire,Flying,6,0,0,0,62,73,55,56,52,84,382,0.7,16.0,120,5.0,3840,120,3,1,6,8,3
Fire,Flying,6,0,0,0,78,81,71,74,69,126,499,1.2,24.5,45,5.0,3840,45,3,1,6,8,3
Bug,None,6,0,0,0,38,35,40,27,25,35,200,0.3,2.5,255,5.0,3840,255,3,0,3,12,3
Bug,None,6,0,0,0,45,22,60,27,30,29,213,0.3,8.4,120,5.0,3840,120,2,0,3,12,3
Bug,Flying,6,0,0,0,80,52,50,90,50,89,411,1.2,17.0,45,5.0,3840,45,3,1,3,9,5
Fire,Normal,6,0,0,0,62,50,58,73,54,72,369,0.6,13.5,220,11.2,5120,220,4,1,6,7,4
Fire,Normal,6,0,0,0,86,68,72,109,66,106,507,1.5,81.5,65,11.2,5120,65,4,1,6,7,4
Fairy,None,6,0,0,0,44,38,39,61,79,42,303,0.1,0.1,225,0.0,5120,225,2,1,3,12,2
Fairy,None,6,0,0,0,54,45,47,75,98,52,371,0.2,0.9,120,0.0,5120,120,2,1,3,12,2
Fairy,None,6,0,0,0,78,65,68,112,154,75,552,1.1,10.0,45,0.0,5120,45,2,1,3,12,2
Grass,None,6,0,0,0,66,65,48,62,57,52,350,0.9,31.0,200,5.0,5120,200,2,0,4,9,5
Grass,None,6,0,0,0,123,100,62,97,81,68,531,1.7,91.0,45,5.0,5120,45,2,0,4,9,5
Fighting,None,6,0,0,0,67,82,62,46,48,43,348,0.6,8.0,220,5.0,6400,220,4,0,3,12,3
Fighting,Dark,6,0,0,0,95,124,78,69,71,58,495,2.1,136.0,65,5.0,6400,65,4,1,3,11,3
Normal,None,6,0,0,0,75,80,60,65,90,102,472,1.2,28.0,160,5.0,5120,160,1,1,0,16,1
Psychic,None,6,0,0,0,62,48,54,63,60,68,355,0.3,3.5,190,5.0,5120,190,3,0,2,13,3
Psychic,None,6,0,0,0,74,48,76,83,81,104,466,0.6,8.5,75,5.0,5120,75,8,0,2,13,3
Steel,Ghost,6,0,0,0,45,80,100,35,37,28,325,0.8,2.0,180,5.0,5120,180,1,3,9,2,4
Steel,Ghost,6,0,0,0,59,110,150,45,49,35,448,0.8,4.5,90,5.0,5120,90,1,3,9,2,4
Steel,Ghost,6,0,0,0,60,50,150,50,150,60,520,1.7,53.0,45,5.0,5120,45,1,3,9,2,4
Fairy,None,6,0,0,0,78,52,60,63,65,23,341,0.2,0.5,200,5.0,5120,200,2,1,3,12,2
Fairy,None,6,0,0,0,101,72,72,99,89,29,462,0.8,15.5,140,5.0,5120,140,2,1,3,12,2
Fairy,None,6,0,0,0,62,48,66,59,57,49,341,0.4,3.5,200,5.0,5120,200,2,1,3,12,2
Fairy,None,6,0,0,0,82,80,86,85,75,72,480,0.8,5.0,140,5.0,5120,140,2,1,3,12,2
Dark,Psychic,6,0,0,0,53,54,53,37,46,45,288,0.4,3.5,190,5.0,5120,190,3,1,0,15,2
Dark,Psychic,6,0,0,0,86,92,88,68,75,73,482,1.5,47.0,80,5.0,5120,80,3,1,0,15,2
Rock,Water,6,0,0,0,42,52,67,39,56,50,306,0.5,31.0,120,5.0,5120,120,3,0,5,9,4
Rock,Water,6,0,0,0,72,105,115,54,86,68,500,1.3,96.0,45,5.0,5120,45,3,0,5,9,4
Poison,Water,6,0,0,0,50,60,60,60,60,30,320,0.5,7.3,225,5.0,5120,225,3,0,8,7,3
Poison,Dragon,6,0,0,0,65,75,90,97,123,44,494,1.8,81.5,55,5.0,5120,55,3,0,7,7,4
Water,None,6,0,0,0,50,53,62,58,63,44,330,0.5,8.3,225,5.0,3840,225,1,0,4,12,2
Water,None,6,0,0,0,71,73,88,120,89,59,500,1.3,35.3,55,5.0,3840,55,1,0,4,12,2
Electric,Normal,6,0,0,0,44,38,33,61,43,70,289,0.5,6.0,190,5.0,5120,190,3,1,3,12,2
Electric,Normal,6,0,0,0,62,55,52,109,94,109,481,1.0,21.0,75,5.0,5120,75,3,1,3,12,2
Rock,Dragon,6,0,0,0,58,89,77,45,45,48,362,0.8,26.0,45,88.1,7680,45,2,0,5,7,6
Rock,Dragon,6,0,0,0,82,121,119,69,59,71,521,2.5,270.0,45,88.1,7680,45,2,0,5,7,6
Rock,Ice,6,0,0,0,77,59,50,67,63,46,362,1.3,25.2,45,88.1,7680,45,2,0,4,8,6
Rock,Ice,6,0,0,0,123,77,72,99,92,58,521,2.7,225.0,45,88.1,7680,45,2,0,4,8,6
Fairy,None,6,0,0,0,95,65,65,110,130,60,525,1.0,23.5,45,88.1,8960,45,3,1,3,12,2
Fighting,Flying,6,0,0,0,78,92,75,74,63,118,500,0.8,21.5,100,5.0,5120,100,3,1,4,8,5
Electric,Fairy,6,0,0,0,67,58,57,81,67,101,431,0.2,2.2,180,5.0,5120,180,3,1,5,10,2
Rock,Fairy,6,0,0,0,50,50,150,50,150,50,500,0.3,5.7,60,5.0,6400,60,3,1,5,8,4
Dragon,None,6,0,0,0,45,50,35,55,75,40,300,0.3,2.8,45,5.0,10240,45,4,0,4,11,3
Dragon,None,6,0,0,0,68,75,53,83,113,60,452,0.8,17.5,45,5.0,10240,45,4,0,4,11,3
Dragon,None,6,0,0,0,90,100,70,110,150,80,600,2.0,150.5,45,5.0,10240,45,4,0,4,11,3
Steel,Fairy,6,0,0,0,57,80,91,80,87,75,470,0.2,3.0,75,5.0,5120,75,3,2,9,5,2
Ghost,Grass,6,0,0,0,43,70,48,50,60,38,309,0.4,7.0,120,5.0,5120,120,4,2,4,7,5
Ghost,Grass,6,0,0,0,85,110,76,65,82,56,474,1.5,71.0,60,5.0,5120,60,4,2,4,7,5
Ghost,Grass,6,0,0,0,49,66,70,44,55,51,335,0.4,5.0,120,5.0,5120,120,3,2,4,7,5
Ghost,Grass,6,0,0,0,65,90,122,58,75,84,494,0.9,12.5,60,5.0,5120,60,3,2,4,7,5
Ice,None,6,0,0,0,55,69,85,32,35,28,304,1.0,99.5,190,5.0,5120,190,3,0,1,13,4
Ice,None,6,0,0,0,95,117,184,44,46,28,514,2.0,505.0,55,5.0,5120,55,3,0,1,13,4
