type_1,type_2,gen,is_legendary,is_mythical,is_ultra_beast,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,height_meters,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities_count,number_immune,number_not_effective,number_normal,number_super_effective
Ground,Ground,7,0,0,0,84,90,77,28,47,73,381,0.6315934355210133,13.142442479019394,193,4.321439508787963,5117,176,2,2,2,14,4
Bug,Flying,9,0,0,0,118,90,113,97,59,90,633,1.5839396607821878,22.694980441054874,14,6.63845233311781,5290,44,2,1,5,6,4
Dragon,nan,5,0,0,0,64,50,47,110,79,61,568,1.5907597260786375,276.3953926242831,74,92.70792394826607,6864,40,3,0,0,9,4
Ground,nan,3,0,0,0,99,49,16,40,41,18,269,1.3452776687354846,18.036606627702195,117,3.37067862049689,6036,200,2,0,0,9,3
Bug,Psychic,3,0,0,0,93,121,81,142,114,100,536,2.262897136101577,98.63890763217117,81,85.67173523914514,5043,44,2,2,3,8,4
Fighting,Ghost,2,0,0,0,116,82,61,95,148,64,471,2.101519433994801,69.70842869406219,38,78.74859973728537,5053,46,2,0,5,9,4
Dragon,Fairy,7,0,0,0,120,83,125,62,107,63,515,1.8997011226134188,148.3019400819,42,56.66056093657393,3593,38,1,0,5,9,4
Ground,Fire,2,0,0,0,53,75,32,20,50,40,315,0.249328955606332,85.74596321072053,125,5.331848358245136,6104,191,3,0,0,5,3
Normal,nan,3,1,0,0,54,50,51,54,63,135,584,0.30764855023524046,38.61872318918713,43,4.583624244943431,7051,34,1,0,5,12,5
Normal,Water,9,0,0,0,115,29,111,85,87,126,498,1.5553500868905976,73.3996782772557,45,81.30234184081876,4996,41,6,0,2,4,4
Rock,Dark,9,0,0,0,122,81,96,74,100,105,457,1.5031169030764553,88.29026340278575,80,5.256777595588518,3433,52,4,1,6,4,7
Rock,Water,8,0,0,0,108,55,81,129,100,83,633,1.3515351245299076,123.72364145616342,46,10.025316002420807,3945,45,2,1,5,12,3
Water,Ghost,5,1,0,0,68,53,67,109,101,112,648,0.3657608334105699,14.013225833981792,3,3.69195465653644,6489,11,3,0,5,11,3
Bug,Fairy,3,0,0,0,119,119,64,42,94,115,600,0.9909740986891753,81.10086441344112,76,4.58706657227297,14110,52,2,2,5,5,5
Dark,Psychic,9,0,0,0,90,105,78,70,93,94,572,0.5937183566076285,65.48654226872695,123,6.294477724466976,3101,45,3,1,5,6,6
Grass,Fairy,3,0,0,0,79,103,62,76,28,46,351,0.6638263587159867,4.232964071668551,199,4.959731587741757,3775,-1,3,0,1,7,3
Grass,Fighting,6,0,0,0,103,122,66,150,156,118,610,1.5370493454977587,104.47421044433125,40,51.12993245530876,2624,45,2,0,6,6,4
Grass,Grass,5,0,0,0,225,119,121,93,90,58,615,1.6400922598858774,19.7376262052373,0,5.8395795801521935,31457,37,2,0,5,6,3
Ground,Dragon,9,0,0,0,101,116,78,126,129,46,576,1.459631887082292,30.88097189702095,47,6.894992056472479,8290,11,2,0,8,4,4
Psychic,nan,4,0,1,0,86,77,103,124,90,73,552,2.4206483228624034,28.2405837032491,70,3.6997374344657485,5525,-7,1,2,8,16,2
Dark,Psychic,5,1,0,0,127,47,63,45,115,95,559,0.3877725452751205,16.963096372271032,-1,5.001428469756738,30048,-6,1,1,5,12,3
Bug,nan,4,0,0,1,104,136,130,155,84,58,607,4.01314140548752,922.1806540865737,2,3.936935580167972,29378,-6,1,0,6,3,1
Bug,Flying,7,0,0,0,50,45,49,46,28,34,275,0.49799182165009026,21.862900325256177,128,3.2148770594545466,4993,193,3,1,2,9,3
Psychic,nan,9,0,0,0,109,88,25,48,59,97,337,0.4722541646077255,17.606430320569643,262,4.697379216145735,4892,184,4,1,5,5,4
Ice,nan,3,0,0,0,110,111,33,69,32,56,463,1.5256917985565523,4.607808050307421,139,4.629122493636758,26344,142,3,2,5,8,3
Rock,Grass,7,0,0,0,93,121,81,102,112,117,429,0.7929107754385561,288.27642567852877,58,10.121172548261406,5395,33,3,0,3,5,4
Water,Dragon,3,0,0,0,103,44,110,64,93,81,464,2.674952214278411,315.881458814363,68,5.9511853219830435,3695,36,1,1,7,5,4
Grass,nan,5,0,0,0,89,123,99,117,85,66,579,1.725979558971287,87.56293597594401,40,5.805470031667245,4649,94,2,1,6,9,5
Dragon,Fairy,4,0,0,0,59,25,33,35,47,54,242,0.2896997018007356,10.928282151907293,81,4.946247356474092,5066,191,3,1,8,3,4
Fighting,nan,9,0,0,0,90,60,44,47,71,73,308,0.48323077719877205,104.74879135160504,233,3.49606248147637,1637,185,1,1,2,6,4
Bug,Fairy,7,0,0,0,91,112,87,33,103,51,468,0.38705637723499375,23.903189287014477,95,6.099363745933115,28504,-6,3,2,5,11,3
Grass,nan,9,0,0,0,63,47,53,74,105,94,497,2.169897455200181,12.377738142048532,51,5.202125732236883,5969,76,3,2,1,7,4
Psychic,Water,1,0,0,0,38,68,61,37,41,43,381,0.613227626824915,16.661601311239696,90,3.8673655533629487,5106,169,3,2,8,6,3
Psychic,nan,1,0,0,0,62,51,39,18,50,41,264,0.21448098178133163,17.258707701440432,221,5.094414963931973,8363,120,4,0,2,13,1
Water,Steel,5,0,0,1,119,59,115,126,106,93,553,2.7085526859092157,36.09316342153938,25,5.845065439401505,26652,-17,1,1,2,12,4
Psychic,nan,9,0,0,0,107,70,38,74,144,99,618,1.8706137553984592,301.14450465263997,47,5.242268565615747,5083,52,2,0,2,8,3
Rock,Ghost,6,0,0,0,96,67,83,111,104,102,592,1.890645197155052,90.53597876207105,3,-0.053130779878006074,4154,46,2,2,5,6,4
Fire,Fire,2,1,0,0,83,87,65,87,54,50,541,0.5602157415465558,14.75335595031235,21,6.317970768653941,7185,20,1,1,1,13,3
Dark,nan,4,0,0,0,54,78,38,72,75,57,347,0.6342053168568906,21.337792987416865,124,8.871677066429797,3070,49,4,0,0,14,3
Dark,nan,5,0,0,0,103,94,67,103,75,101,486,1.8044954106761122,108.26180793168346,51,7.3744133599416255,5185,38,2,0,4,7,5
Water,Steel,6,0,0,0,114,127,73,94,107,104,505,1.8347964785368078,212.32609643503952,57,4.563511828453699,7309,44,2,0,5,9,4
Fire,nan,2,0,0,0,63,112,68,48,77,130,404,1.1131279828512761,90.31798037145168,122,4.409429963470754,4817,52,2,0,6,9,3
Fairy,Steel,6,0,0,0,61,35,73,64,57,20,293,0.27084690464772365,21.69472929806441,92,44.03213511349857,2200,125,2,1,5,11,3
Fire,Ice,8,0,0,0,113,80,71,97,82,100,552,1.355555718333792,314.60208538965935,38,4.960799742141813,10610,45,2,0,2,5,4
Normal,nan,3,0,0,0,43,26,14,25,34,66,311,0.6004873416556374,3.8157933846399192,222,0.0807293980015169,4956,257,2,2,5,13,3
Dragon,nan,5,1,0,0,93,109,53,80,156,120,641,2.7836857743561834,22.95420713718621,-17,5.507779846425333,28417,-14,1,1,2,12,1
Psychic,nan,9,1,1,0,95,58,63,99,57,89,658,0.16827708367711325,25.68564064542163,30,4.779068828596527,5379,0,1,1,0,4,3
Fire,nan,4,0,0,0,97,47,94,108,89,105,505,1.3086281682384733,28.632513363784597,46,6.808875759628468,6289,80,3,1,4,7,5
Normal,Poison,2,0,0,0,66,74,77,55,76,59,617,1.6175314518547286,28.325855202595953,56,5.619003462358719,3955,43,3,0,0,7,1
Steel,nan,9,1,0,0,111,52,49,63,87,92,592,0.2917498257485467,35.21608992153208,9,5.7102969893243545,14215,-14,1,2,2,12,2
Ground,Poison,6,0,0,0,79,66,63,40,117,120,475,1.0386938211540018,128.40530256535828,52,4.603742041100412,3960,45,2,1,5,4,4
Water,Fighting,4,0,0,0,62,53,74,55,79,109,318,0.9824495777448128,23.078175702836077,47,26.458486552899622,3752,132,3,0,2,12,3
Fighting,nan,1,0,0,0,106,54,73,52,59,71,601,0.5080092886335267,14.893762906210783,111,5.397983307596762,4763,35,4,0,5,9,4
Normal,Flying,5,0,0,0,55,37,52,44,47,24,233,0.8150555828959594,67.93137966756223,81,23.589996425349433,5404,45,2,0,6,10,1
Bug,Grass,9,0,0,0,110,107,44,93,72,79,510,0.8485931968245212,149.75177130345415,11,5.328852400765015,31579,48,1,0,3,12,4
Fighting,nan,3,0,0,0,68,32,50,66,63,109,517,0.8509492765063262,31.20828325533698,96,5.694336135763598,7553,41,7,2,4,15,2
Electric,Water,6,0,0,0,119,53,52,104,64,91,349,2.804003414941782,222.0091224633465,51,4.073636732375155,5129,45,3,2,4,12,4
Normal,Psychic,7,1,0,0,136,69,63,14,52,24,296,0.4168678540563209,31.351031654456555,21,6.141779756442133,2877,15,1,2,9,10,3
Fire,Flying,6,0,0,0,49,79,42,35,39,43,351,0.41821651416832134,12.770989989519299,269,5.09876634318167,8406,234,1,1,6,14,2
Rock,Fairy,3,0,0,0,117,74,71,38,106,56,246,0.9620793749239879,37.12448834700307,110,4.65954028214444,3222,138,1,0,5,9,3
Fire,Flying,9,0,0,0,104,78,87,70,82,76,324,0.6047810947671981,10.151615209164884,80,5.485668800905387,4396,68,3,1,6,3,3
Steel,Flying,2,0,0,0,102,125,69,74,112,44,452,0.9932051311526027,25.425216016067015,131,82.24128409335115,6619,67,4,2,5,12,4
Grass,Ghost,4,0,1,0,106,80,90,96,114,105,553,3.3519232807649315,11.304266715902369,0,4.116873558069202,29539,-13,1,2,9,10,2
Electric,Psychic,9,0,1,0,76,70,81,75,81,89,559,0.36910183727641144,14.667577753686858,56,5.191786466732872,28934,32,1,2,5,7,3
Water,nan,2,0,0,0,114,96,104,111,139,46,499,1.9658848132302023,184.0175838260098,49,83.05781033219726,5043,47,2,0,6,7,4
Grass,Grass,2,0,0,0,46,18,46,34,24,52,263,0.20506234137279666,10.376682090726192,117,4.862401542926893,5156,253,2,1,3,8,3
Fairy,Fire,4,0,0,0,101,97,73,113,101,64,513,1.6554658197954628,285.49422480134336,59,87.5484216755329,3885,48,2,0,3,8,4
Ground,Flying,1,0,0,0,119,97,137,61,71,65,419,0.9721495967066389,112.86943423916429,35,2.4854784863773696,7124,32,2,1,5,12,3
Fighting,Psychic,1,0,0,0,77,69,53,79,96,53,601,1.4188721094736259,22.635459727019565,48,5.925549975286485,4783,32,3,2,2,12,3
Rock,Steel,6,0,0,0,112,47,86,52,62,92,631,0.27175253045105174,70.51443609114783,51,5.064503426289682,6224,37,3,1,5,12,4
Fire,Poison,3,0,0,0,57,83,60,51,72,102,480,0.6507582496830809,65.81115521828828,81,4.5787971307154,5111,128,3,1,2,7,4
Fairy,Steel,5,0,0,0,59,33,70,40,82,74,345,1.3479936005741497,29.228502665324665,67,88.26467103099472,2802,196,3,1,5,13,4
Ground,Water,5,0,0,0,126,55,86,132,76,95,583,4.11399610666546,208.4597800104178,17,5.012532413255079,5532,5,7,2,3,4,4
Dark,Psychic,5,0,0,0,75,113,72,95,60,132,597,3.6107513479642632,279.3201845930295,66,5.626192504144348,28530,57,1,0,6,11,4
Grass,Dragon,9,0,0,0,43,44,53,47,96,100,256,0.6435752821894403,-1.1755331843274437,133,84.09678062545086,4563,118,3,0,5,12,3
Water,nan,6,0,0,0,92,43,75,116,131,41,632,0.43476708983198775,20.8632059344752,5,5.224081838572142,31009,0,2,1,5,12,3
Psychic,nan,5,0,0,0,66,41,47,56,66,44,370,0.6232344486114907,28.785308790615893,194,4.797588583366493,2201,234,2,0,4,9,3
Normal,nan,9,0,0,0,61,43,48,33,76,73,333,0.4461260381460404,9.996846856406691,63,5.070540919911227,3495,174,3,2,8,13,3
Grass,nan,3,0,0,0,91,52,41,86,120,120,427,1.9355493615078228,143.00074239277978,241,85.17407465549991,4859,54,2,1,4,8,3
Rock,Flying,4,1,0,0,113,90,125,86,179,109,676,3.6249685200498005,981.0681959599679,-14,4.045438159667033,19590,-7,1,1,2,12,4
Psychic,nan,9,0,0,0,82,83,71,117,93,51,563,1.5381802599596648,81.26643899830391,45,5.399837624927315,10641,45,6,1,6,8,3
Grass,Psychic,4,0,0,0,74,86,46,87,81,69,530,1.0761354962690726,304.56374561453526,118,3.9510230226649687,2873,30,2,0,2,11,3
Fighting,nan,4,0,0,0,30,68,31,36,67,61,442,0.38916066970198315,9.941235355310113,62,21.472895319423237,5226,74,2,0,1,9,1
Steel,nan,9,0,0,0,117,47,46,22,41,40,232,0.776840350860464,34.799806533446755,100,6.390265385050409,4392,83,3,0,2,12,3
Dark,Electric,6,0,0,0,114,52,114,77,105,95,600,1.240921506764999,23.93042082461522,44,5.398047623329669,31293,31,2,1,5,9,6
Rock,nan,3,0,0,0,111,146,71,122,101,95,643,3.364347425191421,158.22383765965512,51,4.7789654819710226,6453,38,2,1,7,12,4
Flying,nan,2,0,0,0,114,86,34,63,89,102,420,1.9105024567808666,61.17714662979208,81,-3.702556970659969,4669,83,3,2,2,13,3
Electric,Flying,3,0,0,0,74,46,21,36,34,30,323,0.3697998479021378,-5.707903976620978,189,5.437254881726646,5044,125,3,0,2,11,3
Dark,Fire,5,0,0,0,68,103,92,58,117,65,492,1.1181312348595245,92.45356206199475,67,5.077794663252378,4806,44,3,1,10,5,4
Electric,nan,6,0,0,0,96,82,114,60,109,76,321,0.9863950016937795,10.892415840042801,82,5.287504472875101,5116,38,3,0,5,12,4
Poison,Flying,5,0,0,0,115,60,75,65,151,81,661,1.1690605776714373,289.45270285900307,43,5.092600776639844,4603,38,2,0,5,9,5
Rock,Fighting,3,0,0,0,103,128,86,87,97,36,476,0.6332207624238382,18.45227452183919,117,6.145454223370131,2260,51,2,1,8,3,4
Steel,nan,3,1,1,0,113,60,70,142,153,110,518,0.6348243592367158,7.709072377801848,-3,4.597363693385594,31224,-3,1,1,5,6,1
Rock,Dragon,8,0,0,0,84,69,89,99,74,97,376,1.308540940369284,43.67482493422648,55,4.8741787322900585,4613,47,3,1,2,4,4
Ice,Fighting,9,1,0,0,97,126,96,94,123,118,561,3.8458623873137086,176.69029688076867,35,5.30659860087697,5411,6,1,0,5,11,4
Grass,Ground,3,0,0,0,58,53,38,33,43,70,347,0.6656033159188628,-3.07393396497225,206,0.9589464530646987,4823,184,4,2,0,12,3
Fighting,Flying,8,0,0,0,71,49,89,84,41,67,286,0.7054227369851103,106.7367159375631,75,3.457984836361189,4899,109,3,1,6,10,4
Ground,nan,3,0,0,0,88,58,46,41,62,32,268,0.39008035924810136,-7.852838458818562,121,5.050857405803521,2830,100,3,0,0,13,3
Poison,nan,9,1,0,0,107,122,68,119,104,87,565,1.971217959246855,40.410772823634225,5,4.678513925818537,31226,10,1,1,2,12,2
Fire,Flying,9,1,0,0,115,89,117,89,96,50,568,0.3391951759874497,30.108077169534816,70,5.237802049719195,7911,91,3,2,0,9,4
Dark,Fire,9,0,0,0,81,68,56,125,82,60,621,0.5563774292097252,20.032913558782653,41,3.9804937691836964,7249,46,8,0,-1,9,4
Poison,Poison,5,0,0,0,100,58,36,30,93,111,310,1.563923865614339,0.8391037578903777,85,4.975142217874617,2628,46,3,0,0,8,1
Rock,Dragon,6,0,0,0,99,92,113,112,164,82,667,3.454259394084849,85.12327254156193,27,9.729841383871253,4883,-12,3,2,6,9,7
Rock,Ghost,8,0,0,0,108,48,44,147,72,43,609,0.7755804507927485,25.82344756999518,26,4.855979965133789,3022,-1,1,2,2,11,4
Normal,nan,3,0,0,0,38,32,27,47,31,33,307,0.17365614176221172,7.490611253678875,259,49.546342190866866,5489,249,3,1,8,13,3
Ice,Poison,7,0,0,0,101,21,68,60,46,79,484,1.1924837348852992,16.439830239476443,49,54.363201933863905,2549,50,3,3,2,9,4
Steel,Normal,2,0,0,0,111,86,69,33,91,46,274,0.31082373399008184,21.645096312110066,75,0.1315565164085477,2167,149,3,2,8,4,4
Normal,nan,2,0,0,0,44,53,33,16,45,71,355,0.07369084672397225,-0.15240422486609795,193,5.444076046133763,5123,175,3,1,1,5,3
Grass,Flying,9,0,0,0,86,97,91,61,73,51,579,1.4419824107999457,43.42570956018962,87,6.170084852082882,2456,43,2,1,6,7,4
Grass,nan,2,0,0,0,73,39,57,91,91,103,288,1.0960209768361728,23.311391158759577,60,21.68253879317632,4689,160,3,0,4,9,4
Grass,Grass,7,0,0,0,109,50,107,23,54,54,272,0.4686851003156675,3.4004896892837344,136,4.75076150774627,8145,212,3,0,9,7,3
Psychic,Flying,2,0,0,0,45,38,59,47,62,72,304,0.7768485382036845,13.256914994555414,128,5.4767441674836554,1689,245,3,1,0,16,4
Rock,Fire,6,0,0,0,105,105,97,122,87,95,646,1.4851521356129929,106.24942022671667,49,56.21311588969003,3406,41,3,0,6,9,2
Water,nan,7,0,0,0,97,11,97,64,41,40,317,0.6370202443046367,-4.462749563798516,132,25.94097831763308,4738,261,3,1,2,13,3
Poison,nan,9,0,0,0,82,44,42,132,105,107,538,1.6257915537279384,288.6182232893009,88,5.130080841772092,1281,39,2,1,0,9,4
Ghost,nan,7,0,0,0,80,49,78,33,56,121,309,0.5391932621252767,-0.4492351918334645,99,81.68528328151496,2683,116,8,1,4,11,2
Psychic,Ghost,7,1,1,0,111,63,50,120,116,106,563,2.513225895134587,30.93363635494856,10,4.388622675380253,9081,-8,1,1,2,12,3
Electric,nan,3,1,0,0,93,81,59,73,104,109,633,19.902718516908884,37.01369067482403,8,4.489044191204366,22119,9,1,0,2,12,5
Normal,nan,3,0,0,0,91,116,26,53,74,68,327,1.748630686728994,124.89470016866349,55,50.90601461259164,4828,193,2,1,0,9,1
Fire,nan,5,0,0,0,71,68,51,106,152,130,649,1.18464529064173,74.17123860211973,46,3.5466265490799076,5194,37,2,0,7,5,4
Normal,Water,3,0,0,0,48,40,34,37,30,42,319,0.3349411380932047,-1.2854961264413287,199,48.77846448547223,5075,182,3,1,3,13,3
Grass,nan,6,0,0,0,95,116,110,121,109,118,512,2.2567760360507703,143.29936636095027,45,88.15538479378706,9018,42,1,0,2,13,4
Water,nan,9,0,0,0,100,117,73,146,61,115,587,1.7135041777852196,100.19029896301157,94,5.051876529887904,4825,38,2,0,4,9,1
Ghost,Poison,2,0,0,0,57,30,9,5,34,49,298,0.32788860025922384,2.930022124793396,240,5.878979498624082,2454,251,3,0,0,12,7
Ghost,Fire,9,0,0,0,105,95,88,117,100,54,671,3.2784294604720143,69.04413824760977,48,8.855421103499175,29846,68,1,0,6,12,3
Dragon,Dragon,7,0,1,0,104,51,107,57,114,83,544,4.948951357853298,22.632478434429988,-5,5.069636520294013,30043,13,1,1,5,13,2
Rock,Dragon,1,0,1,0,85,128,184,123,69,93,541,22.238214478653795,126.62309845184356,-14,5.649498092375414,25963,31,1,1,6,11,2
Fire,Psychic,7,0,0,0,112,89,103,92,112,52,410,1.6915814304682428,103.55964417764284,3,6.117908857324341,2998,47,3,1,6,11,6
Fairy,Rock,3,0,0,0,121,72,37,43,98,35,369,0.07028208599028474,29.24140752841213,189,5.115449138152516,2540,124,7,1,5,12,1
Psychic,nan,3,0,1,0,117,139,131,127,103,103,571,0.6898837934113892,25.48324090656953,11,4.427961795385879,34187,-4,1,2,5,6,5
Poison,Fairy,7,0,0,0,52,46,70,67,77,63,283,0.6743646183099281,12.860618532891841,194,4.785748010280778,2313,210,3,1,8,9,4
Water,nan,3,0,0,0,78,51,69,99,68,47,518,1.776710159751219,186.63359854251098,41,-0.8295846611317694,5055,71,2,0,4,12,4
Bug,Flying,9,0,0,0,83,131,96,85,90,96,297,0.3348394037509936,26.69006703173418,20,5.097214165336612,4911,115,9,2,5,3,3
Psychic,Poison,8,0,0,0,100,92,117,47,57,68,375,1.361893497423076,73.16489424889056,241,49.39328119455187,4456,180,3,2,7,9,3
Rock,Normal,8,0,0,0,106,84,70,91,107,121,594,1.7811219458690943,313.10417917652785,28,86.03894566747934,2213,52,2,0,6,9,4
Dark,Electric,6,0,0,0,89,80,77,77,95,84,582,0.8029680273857405,84.77686224805728,39,93.9110036062497,3632,49,2,1,2,9,3
Psychic,nan,7,1,0,0,122,139,48,76,80,91,637,2.051861252331141,329.4464564949549,7,4.028276554342817,20288,17,1,2,3,13,1
Fire,Electric,9,0,0,0,135,141,77,62,118,90,510,1.6075147927330153,338.09258509819875,42,95.37286204943594,3602,48,1,0,5,7,7
Water,nan,5,0,0,0,67,38,49,61,65,74,391,1.3683539035471584,20.052412231836144,86,5.580008496127,5028,201,3,1,5,9,3
Psychic,nan,3,0,0,0,94,87,55,69,152,90,568,0.4515207182102193,10.888095235807647,11,5.998973060027845,23163,172,1,0,6,7,3
Steel,nan,2,1,0,0,63,68,145,65,142,78,626,0.6589707878569558,14.689341020334936,37,4.4799420075980985,9891,-12,2,0,4,6,3
Dark,Electric,5,0,0,0,103,74,97,77,88,92,606,1.4911064353010794,91.10805390329668,38,10.041168257662754,1299,47,2,0,5,6,5
Flying,nan,6,0,1,1,91,56,72,69,75,96,435,1.5241399301475684,7.024713199096743,-3,4.475369991647484,31264,-7,2,1,2,9,3
Grass,Fairy,4,0,0,0,53,22,14,31,32,76,318,0.4054295413345983,8.505666907853557,261,0.5922869548993894,2283,102,3,0,0,12,3
Rock,Fire,4,0,0,0,125,116,82,106,128,74,618,1.7890136105681789,149.0354980485329,39,4.733399472059097,9998,46,3,0,5,6,7
Fighting,Steel,9,0,0,0,62,66,57,51,75,21,371,0.8123815339674634,14.594583215531337,84,2.804293336786461,4731,267,3,1,9,4,4
Poison,nan,3,0,0,0,56,65,20,41,49,57,317,0.21818277016996007,1.9927556663090051,191,5.292998066521981,4831,85,3,0,0,4,3
Fighting,nan,1,0,0,0,190,73,51,93,42,34,341,0.5827096152971376,86.21463375391154,196,5.349931343868,6858,46,3,0,5,4,3
Fire,nan,2,0,0,0,45,27,33,36,49,78,368,0.6869682012582075,-3.505513303602674,104,5.457483075437824,4747,96,3,0,0,13,3
Rock,nan,1,0,0,0,124,119,33,102,121,93,608,1.6179614156981468,308.15792972646625,48,82.59333410635965,3065,43,2,0,5,13,4
Bug,Poison,9,0,0,0,108,108,74,44,98,65,587,0.832168805286893,14.179231531161388,-5,5.377473228537622,2604,8,3,0,2,9,4
Bug,nan,3,0,0,0,72,35,54,7,28,52,360,0.5044518174378947,8.443328581599271,181,4.75347000045925,4944,137,3,3,1,7,3
Psychic,Dragon,8,0,0,0,121,104,103,107,113,85,580,3.6005317298648576,13.257398867183833,54,5.982528494199197,4824,40,2,0,5,9,4
Psychic,nan,3,1,0,0,75,44,73,145,148,118,565,3.1872351365018927,39.88218319586661,14,5.003632270596876,26508,-17,1,2,2,13,3
Ghost,nan,7,0,0,0,130,47,68,54,69,47,283,0.5223883819688891,-2.924896416430469,143,6.758140917264563,2929,100,3,0,3,12,3
Psychic,Dark,3,0,0,0,55,81,46,11,44,73,210,0.5221686442411643,18.723462628994845,45,4.217712587800069,3841,130,3,1,0,10,3
Rock,nan,3,0,0,0,87,20,95,39,110,78,441,1.1387590544867308,54.62111561457891,45,4.890649644491829,2826,188,2,0,0,4,4
Electric,Dark,8,0,0,0,124,119,88,37,100,75,601,0.6339145473240314,79.57751694162769,19,6.639054998977349,3046,42,3,0,2,9,4
Flying,Fire,2,0,0,0,90,86,37,89,111,35,600,1.6319438089792595,63.045268724972765,41,49.53252423233558,7903,35,1,0,4,3,4
Normal,Grass,7,0,0,0,131,41,77,80,104,59,548,0.5485486751155215,229.53513234855086,52,83.34869271311362,2274,54,3,2,4,12,3
Bug,Flying,1,1,0,0,112,144,71,133,158,105,519,1.8752177716148313,129.94612889617832,-2,5.505534968935467,17644,0,1,2,6,12,4
Grass,nan,6,0,0,0,228,61,125,145,101,81,490,0.44591657421351794,23.868532855845572,41,4.719977331314829,5468,15,7,0,5,9,1
Rock,Psychic,1,0,0,0,99,120,56,92,101,107,514,1.4159249627223722,73.56895350991526,33,77.0153915004619,6411,41,3,0,5,7,4
Ground,Water,5,0,0,0,60,43,66,109,83,45,450,1.5304569712978031,52.179953294808485,49,5.302997099286583,7411,43,2,1,4,13,2
Psychic,Dragon,5,0,0,0,111,111,123,108,128,98,512,1.2809061280143585,132.5572078107957,53,4.385750602150599,7852,51,2,0,7,9,4
Bug,nan,2,0,0,0,77,117,40,60,65,84,516,1.2026245663839086,17.660424086523875,80,8.616527399129044,4990,69,3,2,6,13,6
Water,Bug,5,0,0,0,92,53,69,81,154,40,496,1.5012142558088866,144.27125798750046,49,5.943340453530338,2698,30,2,1,-1,7,4
Fairy,Flying,9,0,0,0,70,112,79,50,121,102,629,1.4224353786003365,114.7249230213819,47,83.19343802873391,5283,126,1,0,2,9,3
Fighting,Dragon,6,0,0,0,52,119,62,39,246,64,496,1.4091215251467422,331.54424371554217,43,7.679678530747388,4776,47,3,0,2,5,3
Grass,nan,6,0,0,0,67,47,42,65,99,43,437,1.6850853366000813,12.03229589713358,238,84.41061587878556,4725,130,2,0,2,11,4
Poison,Poison,5,0,0,0,89,35,80,92,88,80,451,1.9219370815824606,5.02021169588571,182,4.956087995595697,5309,-14,2,2,-1,8,4
Fairy,Water,2,0,0,0,57,65,68,40,50,44,553,0.479574950178013,27.248709331341885,60,8.075733715900887,4577,121,2,0,2,15,3
Bug,Psychic,7,0,0,0,43,64,31,18,19,57,249,0.38865628974342215,13.672148797198604,238,5.131801682422577,2123,208,3,0,2,13,7
Bug,Psychic,2,0,1,0,110,118,75,93,91,36,601,0.2615287572745245,8.795108761448354,-6,5.117961597085844,28395,2,1,1,6,3,1
Psychic,nan,4,0,1,0,73,45,49,20,58,107,346,0.46849513084351485,3.7648764436616915,251,4.128206119413051,5050,-5,1,1,2,14,3
Ice,Rock,1,0,0,0,67,81,39,45,135,68,538,1.2330933038622542,148.4580795107635,6,4.4973219705780085,2500,40,3,1,2,5,1
Dark,Fire,9,0,0,0,125,82,42,19,53,92,351,0.25520770573572815,73.13565725625593,167,3.662531357226921,3331,164,1,1,0,5,4
Water,nan,3,0,0,0,48,28,92,25,42,59,338,0.33184868612106744,15.651227323869502,196,4.152688233336311,4999,184,4,0,2,5,3
Rock,nan,3,0,0,0,98,90,74,89,141,77,503,1.657678694489237,45.947602167910226,43,83.28260283200731,5092,50,4,2,4,8,3
Fire,Fire,6,0,0,0,48,53,74,28,47,85,297,0.7702304709814751,8.916432953227684,198,3.643526632400649,4793,111,3,1,0,12,4
Bug,nan,9,0,0,0,47,48,36,41,50,65,335,0.7381251514922114,8.407535547564926,202,4.719764823806715,7005,100,3,1,8,13,3
Ice,Ground,3,0,0,0,96,74,46,40,72,55,315,1.413248857936978,82.20501771340909,192,4.689081625229366,7671,76,4,0,2,5,3
Poison,Fairy,6,0,0,0,52,53,56,33,53,39,338,0.6465886734779303,16.28237320763791,262,4.0496074844774625,2494,95,3,1,7,13,3
Electric,Fighting,7,0,0,0,119,36,46,28,42,63,239,0.7445242733102331,23.461558141683412,247,4.794140046984615,4947,126,3,1,5,6,3
Ice,Normal,8,0,0,0,123,71,73,95,89,56,546,2.041842682236261,1067.0042453897481,46,25.696420782879205,6129,45,3,0,5,11,4
Normal,Ice,2,0,0,0,38,69,57,31,70,39,319,0.3057238246926263,20.96986062150738,229,5.160642263964535,2698,108,3,1,5,13,2
Normal,Flying,8,0,0,0,64,106,32,55,34,39,383,0.9444677518495881,3.1765295419070974,132,5.336387713862633,4831,114,3,1,8,13,4
Rock,nan,9,0,0,0,74,27,41,64,47,87,294,0.6510767505397516,22.913833442269507,190,2.60738843606774,4756,35,3,2,0,9,3
Electric,nan,2,0,0,0,95,61,41,29,48,56,394,0.4327534523830772,4.65665568908214,113,6.147227284663128,2272,180,2,0,4,6,1
Grass,Dark,9,0,0,0,114,89,90,47,99,67,556,0.9801646514757121,168.3284749278763,41,95.61505780223547,2596,59,2,2,4,5,4
Water,nan,6,0,0,0,96,107,61,55,113,72,587,1.1958746086830325,90.38695055591072,46,92.05855450019894,3958,47,2,0,4,9,4
Ground,nan,3,1,0,0,115,89,86,87,119,110,701,2.6665764326024717,94.97683829181878,-15,84.01229802073792,22076,-8,1,0,3,12,2
